iCloud Drive Editing Information
"Analytics User ID","Application","Asset Size In iCloud","Browser Flag","Browser Name","Browser Version","Desktop Enabled","Device Family","Device Model","Device Version","Document Scoped","Error Description","Event Created Timestamp","Event Type","Favorite Documents","File Extension","IP City","IP Country Code","IP Domain","Moved Out Of Trash","Moved To Trash","OS Build Version","OS Version","Platform","Public Access","Record ID","Reported Assets In User iCloud Quota","Source","Tagged Files","UDID Number"
"01c543e6d4514ee99e21a10ec0e112a0049","","yes","","","United States","","","","docscoped-","","Delete","vcf","2.59MB","Romania","yes","1","84.0","","","",">=0","documentContent/6AA5C475-8DD1-44AD-9391-2FE0FE168316","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","bird","no","","","United States","iPhone","iPhone 13 Pro Max","iPhone 13 Pro Max","","","Zone Subscribe","","2.56MB","Netherlands","yes","1","","20g81","16.6.1","iOS",">=0","","Americas","0.00KB","0.00KB","Device","Free","5","North America","0706b5459cde5e465d6b3b99b2b7882673c1b3e3f5832b3f2e9491ace549889d","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","iCloud.iBooks","no","","","United States","iPhone","iPhone 13 Pro Max","iPhone 13 Pro Max","","","Add","","2.56MB","Netherlands","yes","1","","20g81","16.6.1","iOS",">=0","directory/D2B30C54-66C2-4E64-B9F2-F9FFA0A36A1F","Americas","0.00KB","0.00KB","Device","Free","5","North America","0706b5459cde5e465d6b3b99b2b7882673c1b3e3f5832b3f2e9491ace549889d","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","docscoped-isuservisible-","","Add","vcf","2.59MB","Romania","no","1","0.0","","","",">=0","documentStructure/6AA5C475-8DD1-44AD-9391-2FE0FE168316","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","isuservisible-","","Modify","","2.59MB","Romania","no","1","0.0","","","",">=0","directory/156864E8-5ACB-4492-8B53-37580967EA5D","Americas","0.08KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","shoebox","no","","","United States","iPhone","iPhone 13 Pro Max","iPhone 13 Pro Max","","","Add","","2.56MB","Netherlands","yes","1","","20g81","16.6.1","iOS",">=0","directory/root","Americas","0.00KB","0.00KB","Device","Free","5","North America","0706b5459cde5e465d6b3b99b2b7882673c1b3e3f5832b3f2e9491ace549889d","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","","","Modify","","2.59MB","Romania","no","2","0.0","","","",">=0","directory/root","Americas","0.00KB","0.08KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","docscoped-isuservisible-","","Modify","bk","3.27MB","Iran","no","1","0.0","","","",">=0","documentStructure/E9A0CF26-0555-4C43-9773-E3C2E863C679","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","yes","","","United States","","","","docscoped-isuservisible-","","Add","bk","3.27MB","Iran","no","1","0.0","","","",">=0","documentContent/E9A0CF26-0555-4C43-9773-E3C2E863C679","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","iCloud.iBooks","no","","","United States","iPhone","iPhone 13 Pro Max","iPhone 13 Pro Max","","","Zone Subscribe","","2.56MB","Netherlands","yes","1","","20g81","16.6.1","iOS",">=0","","Americas","0.00KB","0.00KB","Device","Free","5","North America","0706b5459cde5e465d6b3b99b2b7882673c1b3e3f5832b3f2e9491ace549889d","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","docscoped-isuservisible-","","Modify","bk","3.27MB","Germany","yes","1","","","","",">=0","documentStructure/E9A0CF26-0555-4C43-9773-E3C2E863C679","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","yes","","","United States","","","","docscoped-isuservisible-","","Modify","vcf","2.59MB","Romania","no","1","0.0","","","",">=0","documentContent/6AA5C475-8DD1-44AD-9391-2FE0FE168316","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","docscoped-isuservisible-","","Modify","xlsx","2.57MB","Netherlands","no","1","0.0","","","",">=0","documentStructure/4C6AA77C-8696-4B71-B06A-434C04BA5B30","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
"01c543e6d4514ee99e21a10ec0e112a0049","","no","","","United States","","","","","","Add","","2.59MB","Romania","yes","1","","","","",">=0","directory/root","Americas","0.00KB","0.00KB","Web Service","Free","5","North America","97df6e595da6fe1a7b07e4cd4f88b4954c7781b3bb317a4372e18c53dc26bb28","Free"
